longitude,latitude,value
2.7500,60.6500,7.6341
2.9167,60.6500,7.5382
3.0833,60.6500,7.4409
3.2500,60.6500,7.3448
3.4167,60.6500,7.2538
3.5833,60.6500,7.1680
3.7500,60.6500,7.0886
3.9167,60.6500,7.0157
4.0833,60.6500,6.9366
4.2500,60.6500,6.8791
4.4167,60.6500,6.8258
4.5833,60.6500,6.7796
4.7500,60.6500,6.7342
4.9167,60.6500,6.6899
-3.5833,60.5500,8.5418
-3.4167,60.5500,8.5448
-3.2500,60.5500,8.5391
-3.0833,60.5500,8.5207
-2.9167,60.5500,8.4932
-2.7500,60.5500,8.4621
-2.5833,60.5500,8.4272
-2.4167,60.5500,8.3936
-2.2500,60.5500,8.3610
-2.0833,60.5500,8.3342
-1.9167,60.5500,8.3021
-1.7500,60.5500,8.2637
-1.5833,60.5500,8.2189
-0.9167,60.5500,8.0680
-0.7500,60.5500,8.0486
-0.5833,60.5500,8.0395
-0.4167,60.5500,8.0392
-0.2500,60.5500,8.0424
-0.0833,60.5500,8.0509
0.0833,60.5500,8.0634
0.2500,60.5500,8.0790
0.4167,60.5500,8.0924
0.5833,60.5500,8.1019
0.7500,60.5500,8.1101
0.9167,60.5500,8.1141
1.0833,60.5500,8.1126
1.2500,60.5500,8.1047
1.4167,60.5500,8.0901
1.5833,60.5500,8.0684
1.7500,60.5500,8.0370
1.9167,60.5500,7.9950
2.0833,60.5500,7.9398
2.2500,60.5500,7.8755
2.4167,60.5500,7.8025
2.5833,60.5500,7.7174
2.7500,60.5500,7.6272
2.9167,60.5500,7.5339
3.0833,60.5500,7.4382
3.2500,60.5500,7.3428
3.4167,60.5500,7.2515
3.5833,60.5500,7.1642
3.7500,60.5500,7.0826
3.9167,60.5500,7.0071
4.0833,60.5500,6.9223
4.2500,60.5500,6.8535
4.4167,60.5500,6.7837
4.5833,60.5500,6.7254
4.7500,60.5500,6.6654
4.9167,60.5500,6.6044
-3.9167,60.4500,8.5591
-3.7500,60.4500,8.5731
-3.5833,60.4500,8.5760
-3.4167,60.4500,8.5687
-3.2500,60.4500,8.5535
-3.0833,60.4500,8.5271
-2.9167,60.4500,8.4933
-2.7500,60.4500,8.4569
-2.5833,60.4500,8.4179
-2.4167,60.4500,8.3814
-2.2500,60.4500,8.3458
-2.0833,60.4500,8.3162
-1.9167,60.4500,8.2804
-1.7500,60.4500,8.2360
-1.5833,60.4500,8.1838
-1.0833,60.4500,8.0380
-0.9167,60.4500,8.0032
-0.7500,60.4500,7.9807
-0.5833,60.4500,7.9715
-0.4167,60.4500,7.9730
-0.2500,60.4500,7.9789
-0.0833,60.4500,7.9893
0.0833,60.4500,8.0041
0.2500,60.4500,8.0224
0.4167,60.4500,8.0388
0.5833,60.4500,8.0514
0.7500,60.4500,8.0626
0.9167,60.4500,8.0691
1.0833,60.4500,8.0701
1.2500,60.4500,8.0645
1.4167,60.4500,8.0524
1.5833,60.4500,8.0340
1.7500,60.4500,8.0064
1.9167,60.4500,7.9685
2.0833,60.4500,7.9171
2.2500,60.4500,7.8567
2.4167,60.4500,7.7877
2.5833,60.4500,7.7059
2.7500,60.4500,7.6189
2.9167,60.4500,7.5282
3.0833,60.4500,7.4343
3.2500,60.4500,7.3397
3.4167,60.4500,7.2478
3.5833,60.4500,7.1589
3.7500,60.4500,7.0748
3.9167,60.4500,6.9962
4.0833,60.4500,6.9046
4.2500,60.4500,6.8220
4.4167,60.4500,6.7326
4.5833,60.4500,6.6603
4.7500,60.4500,6.5841
4.9167,60.4500,6.5047
-3.9167,60.3500,8.5950
-3.7500,60.3500,8.5987
-3.5833,60.3500,8.5919
-3.4167,60.3500,8.5761
-3.2500,60.3500,8.5536
-3.0833,60.3500,8.5220
-2.9167,60.3500,8.4846
-2.7500,60.3500,8.4459
-2.5833,60.3500,8.4054
-2.4167,60.3500,8.3680
-2.2500,60.3500,8.3308
-2.0833,60.3500,8.2995
-1.9167,60.3500,8.2608
-1.7500,60.3500,8.2115
-1.0833,60.3500,7.9848
-0.9167,60.3500,7.9444
-0.7500,60.3500,7.9181
-0.5833,60.3500,7.9078
-0.4167,60.3500,7.9094
-0.2500,60.3500,7.9166
-0.0833,60.3500,7.9275
0.0833,60.3500,7.9427
0.2500,60.3500,7.9620
0.4167,60.3500,7.9799
0.5833,60.3500,7.9943
0.7500,60.3500,8.0074
0.9167,60.3500,8.0158
1.0833,60.3500,8.0189
1.2500,60.3500,8.0156
1.4167,60.3500,8.0065
1.5833,60.3500,7.9918
1.7500,60.3500,7.9686
1.9167,60.3500,7.9355
2.0833,60.3500,7.8888
2.2500,60.3500,7.8334
2.4167,60.3500,7.7692
2.5833,60.3500,7.6916
2.7500,60.3500,7.6085
2.9167,60.3500,7.5212
3.0833,60.3500,7.4296
3.2500,60.3500,7.3361
3.4167,60.3500,7.2438
3.5833,60.3500,7.1529
3.7500,60.3500,7.0659
3.9167,60.3500,6.9838
4.0833,60.3500,6.8846
4.2500,60.3500,6.7868
4.4167,60.3500,6.6758
4.5833,60.3500,6.5888
4.7500,60.3500,6.4963
4.9167,60.3500,6.3991
-3.9167,60.2500,8.6125
-3.7500,60.2500,8.6070
-3.5833,60.2500,8.5918
-3.4167,60.2500,8.5693
-3.2500,60.2500,8.5415
-3.0833,60.2500,8.5067
-2.9167,60.2500,8.4681
-2.7500,60.2500,8.4293
-2.5833,60.2500,8.3893
-2.4167,60.2500,8.3527
-2.2500,60.2500,8.3156
-2.0833,60.2500,8.2836
-1.9167,60.2500,8.2435
-1.7500,60.2500,8.1911
-1.4167,60.2500,8.0620
-1.0833,60.2500,7.9420
-0.9167,60.2500,7.8960
-0.7500,60.2500,7.8654
-0.5833,60.2500,7.8525
-0.4167,60.2500,7.8522
-0.2500,60.2500,7.8588
-0.0833,60.2500,7.8682
0.0833,60.2500,7.8818
0.2500,60.2500,7.8996
0.4167,60.2500,7.9170
0.5833,60.2500,7.9313
0.7500,60.2500,7.9449
0.9167,60.2500,7.9542
1.0833,60.2500,7.9587
1.2500,60.2500,7.9575
1.4167,60.2500,7.9512
1.5833,60.2500,7.9409
1.7500,60.2500,7.9226
1.9167,60.2500,7.8951
2.0833,60.2500,7.8540
2.2500,60.2500,7.8044
2.4167,60.2500,7.7460
2.5833,60.2500,7.6735
2.7500,60.2500,7.5950
2.9167,60.2500,7.5115
3.0833,60.2500,7.4227
3.2500,60.2500,7.3306
3.4167,60.2500,7.2379
3.5833,60.2500,7.1448
3.7500,60.2500,7.0547
3.9167,60.2500,6.9682
4.0833,60.2500,6.8609
4.2500,60.2500,6.7467
4.4167,60.2500,6.6133
4.5833,60.2500,6.5118
4.7500,60.2500,6.4037
4.9167,60.2500,6.2904
-3.9167,60.1500,8.6141
-3.7500,60.1500,8.6015
-3.5833,60.1500,8.5802
-3.4167,60.1500,8.5532
-3.2500,60.1500,8.5223
-3.0833,60.1500,8.4864
-2.9167,60.1500,8.4484
-2.7500,60.1500,8.4112
-2.5833,60.1500,8.3733
-2.4167,60.1500,8.3387
-2.2500,60.1500,8.3030
-2.0833,60.1500,8.2710
-1.9167,60.1500,8.2307
-1.7500,60.1500,8.1770
-1.5833,60.1500,8.1123
-1.4167,60.1500,8.0428
-0.9167,60.1500,7.8617
-0.7500,60.1500,7.8259
-0.5833,60.1500,7.8083
-0.4167,60.1500,7.8035
-0.2500,60.1500,7.8066
-0.0833,60.1500,7.8122
0.0833,60.1500,7.8210
0.2500,60.1500,7.8356
0.4167,60.1500,7.8506
0.5833,60.1500,7.8633
0.7500,60.1500,7.8759
0.9167,60.1500,7.8851
1.0833,60.1500,7.8904
1.2500,60.1500,7.8909
1.4167,60.1500,7.8876
1.5833,60.1500,7.8816
1.7500,60.1500,7.8685
1.9167,60.1500,7.8470
2.0833,60.1500,7.8122
2.2500,60.1500,7.7690
2.4167,60.1500,7.7168
2.5833,60.1500,7.6501
2.7500,60.1500,7.5765
2.9167,60.1500,7.4971
3.0833,60.1500,7.4112
3.2500,60.1500,7.3207
3.4167,60.1500,7.2276
3.5833,60.1500,7.1326
3.7500,60.1500,7.0394
3.9167,60.1500,6.9482
4.0833,60.1500,6.8324
4.2500,60.1500,6.7026
4.4167,60.1500,6.5483
4.5833,60.1500,6.4338
4.7500,60.1500,6.3126
4.9167,60.1500,6.1862
5.0833,60.1500,6.0515
5.2500,60.1500,5.9034
-3.9167,60.0500,8.6008
-3.7500,60.0500,8.5829
-3.5833,60.0500,8.5577
-3.4167,60.0500,8.5284
-3.2500,60.0500,8.4966
-3.0833,60.0500,8.4618
-2.9167,60.0500,8.4261
-2.7500,60.0500,8.3921
-2.5833,60.0500,8.3579
-2.4167,60.0500,8.3263
-2.2500,60.0500,8.2930
-2.0833,60.0500,8.2617
-1.9167,60.0500,8.2218
-1.7500,60.0500,8.1680
-1.5833,60.0500,8.1032
-1.4167,60.0500,8.0326
-0.9167,60.0500,7.8406
-0.7500,60.0500,7.7992
-0.5833,60.0500,7.7754
-0.4167,60.0500,7.7639
-0.2500,60.0500,7.7606
-0.0833,60.0500,7.7603
0.0833,60.0500,7.7634
0.2500,60.0500,7.7732
0.4167,60.0500,7.7843
0.5833,60.0500,7.7944
0.7500,60.0500,7.8051
0.9167,60.0500,7.8133
1.0833,60.0500,7.8186
1.2500,60.0500,7.8203
1.4167,60.0500,7.8196
1.5833,60.0500,7.8173
1.7500,60.0500,7.8089
1.9167,60.0500,7.7928
2.0833,60.0500,7.7641
2.2500,60.0500,7.7272
2.4167,60.0500,7.6813
2.5833,60.0500,7.6206
2.7500,60.0500,7.5523
2.9167,60.0500,7.4771
3.0833,60.0500,7.3948
3.2500,60.0500,7.3062
3.4167,60.0500,7.2135
3.5833,60.0500,7.1173
3.7500,60.0500,7.0211
3.9167,60.0500,6.9249
4.0833,60.0500,6.8016
4.2500,60.0500,6.6578
4.4167,60.0500,6.4859
4.5833,60.0500,6.3612
4.7500,60.0500,6.2304
4.9167,60.0500,6.0951
5.0833,60.0500,5.9535
5.2500,60.0500,5.8012
-4.9167,59.9500,8.5182
-4.7500,59.9500,8.5433
-4.5833,59.9500,8.5640
-4.4167,59.9500,8.5797
-4.2500,59.9500,8.5876
-4.0833,59.9500,8.5861
-3.9167,59.9500,8.5751
-3.7500,59.9500,8.5541
-3.5833,59.9500,8.5267
-3.4167,59.9500,8.4969
-3.2500,59.9500,8.4660
-3.0833,59.9500,8.4338
-2.9167,59.9500,8.4018
-2.7500,59.9500,8.3719
-2.5833,59.9500,8.3420
-2.4167,59.9500,8.3141
-2.2500,59.9500,8.2834
-2.0833,59.9500,8.2527
-1.9167,59.9500,8.2133
-1.7500,59.9500,8.1606
-1.5833,59.9500,8.0965
-1.4167,59.9500,8.0259
-1.2500,59.9500,7.9544
-1.0833,59.9500,7.8856
-0.9167,59.9500,7.8257
-0.7500,59.9500,7.7790
-0.5833,59.9500,7.7487
-0.4167,59.9500,7.7294
-0.2500,59.9500,7.7193
-0.0833,59.9500,7.7126
0.0833,59.9500,7.7098
0.2500,59.9500,7.7137
0.4167,59.9500,7.7200
0.5833,59.9500,7.7263
0.7500,59.9500,7.7340
0.9167,59.9500,7.7403
1.0833,59.9500,7.7447
1.2500,59.9500,7.7469
1.4167,59.9500,7.7479
1.5833,59.9500,7.7486
1.7500,59.9500,7.7442
1.9167,59.9500,7.7329
2.0833,59.9500,7.7099
2.2500,59.9500,7.6792
2.4167,59.9500,7.6396
2.5833,59.9500,7.5853
2.7500,59.9500,7.5225
2.9167,59.9500,7.4521
3.0833,59.9500,7.3737
3.2500,59.9500,7.2877
3.4167,59.9500,7.1957
3.5833,59.9500,7.0987
3.7500,59.9500,6.9994
3.9167,59.9500,6.8978
4.0833,59.9500,6.7675
4.2500,59.9500,6.6118
4.4167,59.9500,6.4263
4.5833,59.9500,6.2941
4.7500,59.9500,6.1567
4.9167,59.9500,6.0162
5.0833,59.9500,5.8716
5.2500,59.9500,5.7195
-6.2500,59.8500,8.4744
-5.4167,59.8500,8.4577
-5.2500,59.8500,8.4736
-5.0833,59.8500,8.4909
-4.9167,59.8500,8.5088
-4.7500,59.8500,8.5266
-4.5833,59.8500,8.5409
-4.4167,59.8500,8.5515
-4.2500,59.8500,8.5555
-4.0833,59.8500,8.5510
-3.9167,59.8500,8.5383
-3.7500,59.8500,8.5163
-3.5833,59.8500,8.4887
-3.4167,59.8500,8.4602
-3.2500,59.8500,8.4318
-3.0833,59.8500,8.4035
-2.9167,59.8500,8.3762
-2.7500,59.8500,8.3514
-2.5833,59.8500,8.3264
-2.4167,59.8500,8.3022
-2.2500,59.8500,8.2743
-2.0833,59.8500,8.2446
-1.9167,59.8500,8.2065
-1.7500,59.8500,8.1554
-1.5833,59.8500,8.0926
-1.4167,59.8500,8.0225
-1.2500,59.8500,7.9501
-1.0833,59.8500,7.8793
-0.9167,59.8500,7.8161
-0.7500,59.8500,7.7649
-0.5833,59.8500,7.7285
-0.4167,59.8500,7.7017
-0.2500,59.8500,7.6843
-0.0833,59.8500,7.6713
0.0833,59.8500,7.6617
0.2500,59.8500,7.6590
0.4167,59.8500,7.6595
0.5833,59.8500,7.6610
0.7500,59.8500,7.6648
0.9167,59.8500,7.6684
1.0833,59.8500,7.6713
1.2500,59.8500,7.6735
1.4167,59.8500,7.6758
1.5833,59.8500,7.6789
1.7500,59.8500,7.6780
1.9167,59.8500,7.6709
2.0833,59.8500,7.6533
2.2500,59.8500,7.6283
2.4167,59.8500,7.5946
2.5833,59.8500,7.5466
2.7500,59.8500,7.4890
2.9167,59.8500,7.4232
3.0833,59.8500,7.3487
3.2500,59.8500,7.2652
3.4167,59.8500,7.1740
3.5833,59.8500,7.0758
3.7500,59.8500,6.9735
3.9167,59.8500,6.8661
4.0833,59.8500,6.7297
4.2500,59.8500,6.5648
4.4167,59.8500,6.3735
4.5833,59.8500,6.2371
4.7500,59.8500,6.0970
4.9167,59.8500,5.9551
5.0833,59.8500,5.8112
5.2500,59.8500,5.6624
-6.5833,59.7500,8.6032
-6.4167,59.7500,8.5606
-6.2500,59.7500,8.5236
-6.0833,59.7500,8.4933
-5.9167,59.7500,8.4713
-5.7500,59.7500,8.4590
-5.5833,59.7500,8.4564
-5.4167,59.7500,8.4598
-5.2500,59.7500,8.4669
-5.0833,59.7500,8.4759
-4.9167,59.7500,8.4864
-4.7500,59.7500,8.4975
-4.5833,59.7500,8.5063
-4.4167,59.7500,8.5127
-4.2500,59.7500,8.5138
-4.0833,59.7500,8.5078
-3.9167,59.7500,8.4954
-3.7500,59.7500,8.4749
-3.5833,59.7500,8.4490
-3.4167,59.7500,8.4232
-3.2500,59.7500,8.3985
-3.0833,59.7500,8.3750
-2.9167,59.7500,8.3528
-2.7500,59.7500,8.3332
-2.5833,59.7500,8.3130
-2.4167,59.7500,8.2918
-2.2500,59.7500,8.2664
-2.0833,59.7500,8.2373
-1.9167,59.7500,8.2005
-1.7500,59.7500,8.1512
-1.5833,59.7500,8.0904
-1.4167,59.7500,8.0216
-1.2500,59.7500,7.9494
-1.0833,59.7500,7.8777
-0.9167,59.7500,7.8124
-0.7500,59.7500,7.7575
-0.5833,59.7500,7.7149
-0.4167,59.7500,7.6811
-0.2500,59.7500,7.6563
-0.0833,59.7500,7.6364
0.0833,59.7500,7.6201
0.2500,59.7500,7.6104
0.4167,59.7500,7.6045
0.5833,59.7500,7.6008
0.7500,59.7500,7.6002
0.9167,59.7500,7.6005
1.0833,59.7500,7.6012
1.2500,59.7500,7.6027
1.4167,59.7500,7.6054
1.5833,59.7500,7.6099
1.7500,59.7500,7.6113
1.9167,59.7500,7.6073
2.0833,59.7500,7.5941
2.2500,59.7500,7.5739
2.4167,59.7500,7.5451
2.5833,59.7500,7.5025
2.7500,59.7500,7.4496
2.9167,59.7500,7.3880
3.0833,59.7500,7.3170
3.2500,59.7500,7.2360
3.4167,59.7500,7.1459
3.5833,59.7500,7.0467
3.7500,59.7500,6.9413
3.9167,59.7500,6.8286
4.0833,59.7500,6.6875
4.2500,59.7500,6.5171
4.4167,59.7500,6.3253
4.5833,59.7500,6.1877
4.7500,59.7500,6.0478
4.9167,59.7500,5.9075
5.0833,59.7500,5.7670
5.2500,59.7500,5.6237
-6.5833,59.6500,8.6569
-6.4167,59.6500,8.6083
-6.2500,59.6500,8.5634
-6.0833,59.6500,8.5237
-5.9167,59.6500,8.4916
-5.7500,59.6500,8.4693
-5.5833,59.6500,8.4570
-5.4167,59.6500,8.4514
-5.2500,59.6500,8.4502
-5.0833,59.6500,8.4517
-4.9167,59.6500,8.4555
-4.7500,59.6500,8.4606
-4.5833,59.6500,8.4646
-4.4167,59.6500,8.4675
-4.2500,59.6500,8.4664
-4.0833,59.6500,8.4602
-3.9167,59.6500,8.4491
-3.7500,59.6500,8.4305
-3.5833,59.6500,8.4071
-3.4167,59.6500,8.3845
-3.2500,59.6500,8.3641
-3.0833,59.6500,8.3455
-2.9167,59.6500,8.3283
-2.7500,59.6500,8.3135
-2.5833,59.6500,8.2976
-2.4167,59.6500,8.2791
-2.2500,59.6500,8.2565
-2.0833,59.6500,8.2284
-1.9167,59.6500,8.1932
-1.7500,59.6500,8.1463
-1.5833,59.6500,8.0880
-1.4167,59.6500,8.0211
-1.2500,59.6500,7.9499
-1.0833,59.6500,7.8784
-0.9167,59.6500,7.8120
-0.7500,59.6500,7.7546
-0.5833,59.6500,7.7073
-0.4167,59.6500,7.6681
-0.2500,59.6500,7.6364
-0.0833,59.6500,7.6098
0.0833,59.6500,7.5867
0.2500,59.6500,7.5700
0.4167,59.6500,7.5577
0.5833,59.6500,7.5484
0.7500,59.6500,7.5431
0.9167,59.6500,7.5397
1.0833,59.6500,7.5375
1.2500,59.6500,7.5374
1.4167,59.6500,7.5395
1.5833,59.6500,7.5439
1.7500,59.6500,7.5461
1.9167,59.6500,7.5438
2.0833,59.6500,7.5334
2.2500,59.6500,7.5166
2.4167,59.6500,7.4917
2.5833,59.6500,7.4537
2.7500,59.6500,7.4047
2.9167,59.6500,7.3466
3.0833,59.6500,7.2787
3.2500,59.6500,7.2001
3.4167,59.6500,7.1110
3.5833,59.6500,7.0112
3.7500,59.6500,6.9032
3.9167,59.6500,6.7859
4.0833,59.6500,6.6418
4.2500,59.6500,6.4693
4.4167,59.6500,6.2793
4.5833,59.6500,6.1402
4.7500,59.6500,6.0025
4.9167,59.6500,5.8660
5.0833,59.6500,5.7314
5.2500,59.6500,5.5968
-6.5833,59.5500,8.7020
-6.4167,59.5500,8.6469
-6.2500,59.5500,8.5937
-6.0833,59.5500,8.5448
-5.9167,59.5500,8.5029
-5.7500,59.5500,8.4707
-5.5833,59.5500,8.4492
-5.4167,59.5500,8.4351
-5.2500,59.5500,8.4265
-5.0833,59.5500,8.4215
-4.9167,59.5500,8.4196
-4.7500,59.5500,8.4197
-4.5833,59.5500,8.4194
-4.4167,59.5500,8.4193
-4.2500,59.5500,8.4163
-4.0833,59.5500,8.4103
-3.9167,59.5500,8.4012
-3.7500,59.5500,8.3851
-3.5833,59.5500,8.3647
-3.4167,59.5500,8.3457
-3.2500,59.5500,8.3294
-3.0833,59.5500,8.3153
-2.9167,59.5500,8.3026
-2.7500,59.5500,8.2919
-2.5833,59.5500,8.2793
-2.4167,59.5500,8.2630
-2.2500,59.5500,8.2427
-2.0833,59.5500,8.2155
-1.9167,59.5500,8.1813
-1.7500,59.5500,8.1370
-1.5833,59.5500,8.0816
-1.4167,59.5500,8.0175
-1.2500,59.5500,7.9488
-1.0833,59.5500,7.8791
-0.9167,59.5500,7.8133
-0.7500,59.5500,7.7556
-0.5833,59.5500,7.7061
-0.4167,59.5500,7.6630
-0.2500,59.5500,7.6258
-0.0833,59.5500,7.5931
0.0833,59.5500,7.5642
0.2500,59.5500,7.5414
0.4167,59.5500,7.5232
0.5833,59.5500,7.5084
0.7500,59.5500,7.4980
0.9167,59.5500,7.4902
1.0833,59.5500,7.4842
1.2500,59.5500,7.4813
1.4167,59.5500,7.4811
1.5833,59.5500,7.4835
1.7500,59.5500,7.4847
1.9167,59.5500,7.4821
2.0833,59.5500,7.4729
2.2500,59.5500,7.4581
2.4167,59.5500,7.4359
2.5833,59.5500,7.4014
2.7500,59.5500,7.3555
2.9167,59.5500,7.3002
3.0833,59.5500,7.2350
3.2500,59.5500,7.1585
3.4167,59.5500,7.0705
3.5833,59.5500,6.9702
3.7500,59.5500,6.8601
3.9167,59.5500,6.7390
4.0833,59.5500,6.5936
4.2500,59.5500,6.4250
4.4167,59.5500,6.2445
4.5833,59.5500,6.1078
4.7500,59.5500,5.9763
4.9167,59.5500,5.8473
5.0833,59.5500,5.7218
5.2500,59.5500,5.5986
-6.5833,59.4500,8.7389
-6.4167,59.4500,8.6774
-6.2500,59.4500,8.6164
-6.0833,59.4500,8.5586
-5.9167,59.4500,8.5075
-5.7500,59.4500,8.4660
-5.5833,59.4500,8.4357
-5.4167,59.4500,8.4140
-5.2500,59.4500,8.3987
-5.0833,59.4500,8.3881
-4.9167,59.4500,8.3812
-4.7500,59.4500,8.3769
-4.5833,59.4500,8.3731
-4.4167,59.4500,8.3702
-4.2500,59.4500,8.3657
-4.0833,59.4500,8.3603
-3.9167,59.4500,8.3532
-3.7500,59.4500,8.3404
-3.5833,59.4500,8.3243
-3.4167,59.4500,8.3089
-3.2500,59.4500,8.2963
-3.0833,59.4500,8.2857
-2.9167,59.4500,8.2762
-2.7500,59.4500,8.2679
-2.5833,59.4500,8.2567
-2.4167,59.4500,8.2411
-2.2500,59.4500,8.2215
-2.0833,59.4500,8.1951
-1.9167,59.4500,8.1622
-1.7500,59.4500,8.1212
-1.5833,59.4500,8.0703
-1.4167,59.4500,8.0108
-1.2500,59.4500,7.9465
-1.0833,59.4500,7.8804
-0.9167,59.4500,7.8171
-0.7500,59.4500,7.7604
-0.5833,59.4500,7.7102
-0.4167,59.4500,7.6645
-0.2500,59.4500,7.6232
-0.0833,59.4500,7.5857
0.0833,59.4500,7.5520
0.2500,59.4500,7.5240
0.4167,59.4500,7.5006
0.5833,59.4500,7.4806
0.7500,59.4500,7.4652
0.9167,59.4500,7.4526
1.0833,59.4500,7.4423
1.2500,59.4500,7.4354
1.4167,59.4500,7.4314
1.5833,59.4500,7.4303
1.7500,59.4500,7.4287
1.9167,59.4500,7.4243
2.0833,59.4500,7.4146
2.2500,59.4500,7.4003
2.4167,59.4500,7.3794
2.5833,59.4500,7.3471
2.7500,59.4500,7.3035
2.9167,59.4500,7.2504
3.0833,59.4500,7.1872
3.2500,59.4500,7.1125
3.4167,59.4500,7.0255
3.5833,59.4500,6.9249
3.7500,59.4500,6.8132
3.9167,59.4500,6.6898
4.0833,59.4500,6.5450
4.2500,59.4500,6.3821
4.4167,59.4500,6.2130
4.5833,59.4500,6.0798
4.7500,59.4500,5.9560
4.9167,59.4500,5.8362
5.0833,59.4500,5.7216
5.2500,59.4500,5.6115
-6.5833,59.3500,8.7679
-6.4167,59.3500,8.7001
-6.2500,59.3500,8.6316
-6.0833,59.3500,8.5657
-5.9167,59.3500,8.5061
-5.7500,59.3500,8.4562
-5.5833,59.3500,8.4180
-5.4167,59.3500,8.3896
-5.2500,59.3500,8.3687
-5.0833,59.3500,8.3534
-4.9167,59.3500,8.3426
-4.7500,59.3500,8.3348
-4.5833,59.3500,8.3280
-4.4167,59.3500,8.3230
-4.2500,59.3500,8.3180
-4.0833,59.3500,8.3133
-3.9167,59.3500,8.3073
-3.7500,59.3500,8.2966
-3.5833,59.3500,8.2827
-3.4167,59.3500,8.2689
-3.2500,59.3500,8.2574
-3.0833,59.3500,8.2476
-2.9167,59.3500,8.2389
-2.7500,59.3500,8.2312
-2.5833,59.3500,8.2201
-2.4167,59.3500,8.2045
-2.2500,59.3500,8.1864
-2.0833,59.3500,8.1631
-1.9167,59.3500,8.1343
-1.7500,59.3500,8.0986
-1.5833,59.3500,8.0542
-1.4167,59.3500,8.0013
-1.2500,59.3500,7.9431
-1.0833,59.3500,7.8819
-0.9167,59.3500,7.8220
-0.7500,59.3500,7.7676
-0.5833,59.3500,7.7180
-0.4167,59.3500,7.6710
-0.2500,59.3500,7.6274
-0.0833,59.3500,7.5867
0.0833,59.3500,7.5491
0.2500,59.3500,7.5169
0.4167,59.3500,7.4887
0.5833,59.3500,7.4641
0.7500,59.3500,7.4437
0.9167,59.3500,7.4264
1.0833,59.3500,7.4112
1.2500,59.3500,7.3995
1.4167,59.3500,7.3908
1.5833,59.3500,7.3848
1.7500,59.3500,7.3790
1.9167,59.3500,7.3715
2.0833,59.3500,7.3597
2.2500,59.3500,7.3445
2.4167,59.3500,7.3236
2.5833,59.3500,7.2923
2.7500,59.3500,7.2499
2.9167,59.3500,7.1982
3.0833,59.3500,7.1364
3.2500,59.3500,7.0630
3.4167,59.3500,6.9770
3.5833,59.3500,6.8766
3.7500,59.3500,6.7642
3.9167,59.3500,6.6398
4.0833,59.3500,6.4975
4.2500,59.3500,6.3417
4.4167,59.3500,6.1841
4.5833,59.3500,6.0551
4.7500,59.3500,5.9395
4.9167,59.3500,5.8296
5.0833,59.3500,5.7262
-6.9167,59.2500,8.9205
-6.7500,59.2500,8.8580
-6.5833,59.2500,8.7882
-6.4167,59.2500,8.7144
-6.2500,59.2500,8.6391
-6.0833,59.2500,8.5659
-5.9167,59.2500,8.4989
-5.7500,59.2500,8.4419
-5.5833,59.2500,8.3971
-5.4167,59.2500,8.3631
-5.2500,59.2500,8.3378
-5.0833,59.2500,8.3190
-4.9167,59.2500,8.3052
-4.7500,59.2500,8.2948
-4.5833,59.2500,8.2859
-4.4167,59.2500,8.2794
-4.2500,59.2500,8.2736
-4.0833,59.2500,8.2687
-3.9167,59.2500,8.2628
-3.7500,59.2500,8.2528
-3.5833,59.2500,8.2395
-3.4167,59.2500,8.2255
-3.2500,59.2500,8.2134
-2.7500,59.2500,8.1838
-2.5833,59.2500,8.1719
-2.4167,59.2500,8.1563
-2.2500,59.2500,8.1400
-2.0833,59.2500,8.1201
-1.9167,59.2500,8.0962
-1.7500,59.2500,8.0669
-1.5833,59.2500,8.0300
-1.4167,59.2500,7.9853
-1.2500,59.2500,7.9350
-1.0833,59.2500,7.8806
-0.9167,59.2500,7.8261
-0.7500,59.2500,7.7754
-0.5833,59.2500,7.7278
-0.4167,59.2500,7.6811
-0.2500,59.2500,7.6364
-0.0833,59.2500,7.5935
0.0833,59.2500,7.5530
0.2500,59.2500,7.5174
0.4167,59.2500,7.4857
0.5833,59.2500,7.4573
0.7500,59.2500,7.4327
0.9167,59.2500,7.4109
1.0833,59.2500,7.3910
1.2500,59.2500,7.3743
1.4167,59.2500,7.3603
1.5833,59.2500,7.3487
1.7500,59.2500,7.3375
1.9167,59.2500,7.3255
2.0833,59.2500,7.3100
2.2500,59.2500,7.2922
2.4167,59.2500,7.2696
2.5833,59.2500,7.2380
2.7500,59.2500,7.1956
2.9167,59.2500,7.1440
3.0833,59.2500,7.0828
3.2500,59.2500,7.0103
3.4167,59.2500,6.9251
3.5833,59.2500,6.8252
3.7500,59.2500,6.7130
3.9167,59.2500,6.5889
4.0833,59.2500,6.4500
4.2500,59.2500,6.3014
4.4167,59.2500,6.1546
4.5833,59.2500,6.0292
4.7500,59.2500,5.9215
4.9167,59.2500,5.8204
5.0833,59.2500,5.7268
-7.2500,59.1500,9.0399
-7.0833,59.1500,8.9961
-6.9167,59.1500,8.9405
-6.7500,59.1500,8.8741
-6.5833,59.1500,8.7995
-6.4167,59.1500,8.7202
-6.2500,59.1500,8.6389
-6.0833,59.1500,8.5597
-5.9167,59.1500,8.4866
-5.7500,59.1500,8.4240
-5.5833,59.1500,8.3740
-5.4167,59.1500,8.3359
-5.2500,59.1500,8.3073
-5.0833,59.1500,8.2859
-4.9167,59.1500,8.2700
-4.7500,59.1500,8.2574
-4.5833,59.1500,8.2467
-4.4167,59.1500,8.2388
